doc_type,company,sentence,word count
news,procter-gamble,The climate emergency we face needs urgent action from everyone.,10
news,procter-gamble,"Today, Tide announces a series of goals to decrease its carbon footprint across its full value chain said Shailesh Jejurikar, Chief Executive Officer, Fabric and Home Care, Procter & Gamble.",30
news,procter-gamble,Tide's ambition is to make cold water washing the industry standard.,11
news,procter-gamble,Over two thirds of the emissions in the laundry lifecycle come from washing clothes at home.,16
news,procter-gamble,Switching from hot to cold water reduces energy use by up to 90% and can save Americans up to $150 a year.,22
news,procter-gamble,Today we're building on Tide's 75 years of innovation to make every Tide load of laundry do a load of good.,21
news,procter-gamble,"Procter & Gamble: Tide Reinvents Clean on Journey to Decarbonize Laundry with Efforts to Turn Consumers to Cold, Explore Carbon Capture and Reduce Virgin Plasti....",25
news,procter-gamble,Tide's journey to decarbonize laundry includes a goal to reduce GHG emissions across the entire laundry lifecycle.,17
news,procter-gamble,"Today, Tide manufacturing plants use 100% renewable electricity.",8
news,procter-gamble,"Tide will advance its GHG emissions reduction goal through a pilot development project with Opus12, a Silicon Valley start-up at the forefront of carbon transformation, to explore the company's carbon capture and utilization technology to incorporate CO2 MadeTM ingredients in the manufacturing of Tide.",44
news,procter-gamble,"Tide will also zero in on an ambitious long-term mission to make cold water washing the industry standard in the U.S. and Canada, compared to today's baseline, which sees on average less than half of laundry loads washed on cold.",40
news,procter-gamble,Switching from hot to cold water reduces energy use in the wash phase by up to 90% and can save U.S. consumers up to $150 a year.,27
news,procter-gamble,"Ensuring a sustainable world for future generations requires leading brands to take a comprehensive approach to reducing their environmental impact while also taking action that goes beyond their own footprint, said Sheila Bonini, SVP of Private Sector Engagement World Wildlife Fund.",41
news,procter-gamble,Brands have a unique opportunity to collaborate and communicate with millions of consumers at home to help educate and motivate people to make simple changes that add up to meaningful change for our planet.,34
news,procter-gamble,"Behavior change at this scale will require significant investment, as well as collaboration across the industry.",16
news,procter-gamble,"To advance that goal, Tide will launch a turn to cold water consumer education campaign in the coming weeks, showing that the bargain brand in hot can't beat Tide in cold2 and educating consumers on how cold water wash saves money and energy.",43
news,procter-gamble,"To advance this campaign, Tide is kicking off a multi-year partnership with the Hanes apparel brand.",16
news,procter-gamble,"Hanes will feature a wash in cold along with Tide PODS samples and coupons, on packaging to help communicate that consumers can get a superior clean in cold with Tide - even when washing underwear, T-shirts and socks.",38
news,procter-gamble,"As a company, we're deeply committed to sustainability, and are pursuing ambitious goals that will improve the lives of people, protect the planet and produce sustainable products, said Joe Cavaliere, HanesBrands' group president, global innerwear.",35
news,procter-gamble,We're proud to have our Hanes brand partner with Tide.,10
news,procter-gamble,"Together, we will reach billions of consumers to drive a simple, positive change that will make a significant difference in the environment we all share.",25
news,procter-gamble,"Other actions to reduce the brand's overall carbon footprint by 2030 include reducing use of virgin plastic in packaging by half (vs. 2020 baseline), through light weighting, exploring innovative packaging solutions like Eco- Box, and increasing use of post-consumer recycled content.",41
news,procter-gamble,"Currently, Tide bottles use at least 25% post-consumer recycled content.",10
news,procter-gamble,"At the same time, Tide has pledged 100% recyclable packaging for all products by 2030.",15
news,procter-gamble,Tide's focus on environmental footprint goes beyond packaging to the product itself.,12
news,procter-gamble,"The safety of Tide formulas as it relates to environmental and human health will remain a top priority, building on Tide's history of going beyond regulatory compliance to ensure ingredient safety and supporting efforts alongside P&G to enact ingredient disclosure policies.",41
news,procter-gamble,"Finding water efficiencies will also be top of mind, as Tide aims to reduce water use at plants by 40% (by 2030 vs. 2010 baseline), while continuously evolving products to use less water in both formula and wash cycle.",39
news,procter-gamble,Tide's actions today are the latest in its 75-year history devoted to deliver a better clean for people and planet.,20
news,procter-gamble,"It's a never-ending journey which, to date, has seen several notable milestones, including a Tide-led coalition to introduce a recycling system for colored plastics in the 1980s, the introduction of low-water Tide Pods and low- sudsing formulas, the innovation of Eco-Box, made with up to 75% less packaging than traditional bottles, and the development of a cold water formula that's been incorporated across the Tide portfolio.",66
news,procter-gamble,"Procter & Gamble: Tide Reinvents Clean on Journey to Decarbonize Laundry with Efforts to Turn Consumers to Cold, Explore Carbon Capture and Reduce Virgin Plasti.... As Tide looks toward the future for a healthier planet, it remains committed to keeping the communities it serves at the heart of the brand, particularly those affected by climate change.",56
news,procter-gamble,"For fifteen years, Tide Loads of Hope has provided renewed hope and optimism through the basic comfort of clean clothing in the wake of natural disaster.",26
news,procter-gamble,"Now, the brand is seeking to build on that history, helping millions of people in times of need by expanding its Tide Loads of Hope program tenfold.",27
news,procter-gamble,"Since 2005, in partnership with Matthew: 25 Ministries, Tide has helped more than 90,000 families across the U.S. through its Tide Loads of Hope program, bringing a free, mobile laundromat to communities affected by natural disasters.",36
news,procter-gamble,"In 2020, Tide grew the Loads of Hope program to ease the load of COVID-19 first responders, engaging Tide Cleaners locations to support over 100,000 COVID-19 first responder visits and cleaning nearly two million garments.",35
news,procter-gamble,"For more information about Tide Ambition, visit",7
news,procter-gamble,"P&G serves consumers around the world with one of the strongest portfolios of trusted, quality, leadership brands, including Always, Ambi Pur, Ariel, Bounty, Charmin, Crest, Dawn, Downy, Fairy, Febreze, Gain, Gillette, Head & Shoulders, Lenor, Olay, Oral-B, Pampers, Pantene, SK-II, Tide, Vicks, and Whisper.",44
news,procter-gamble,The P&G community includes operations in approximately 70 countries worldwide.,10
news,procter-gamble,Please visit for the latest news and information about P&G and its brands.,13
news,procter-gamble,The 1MW in-house solar plant will reduce the company's carbon emission by 1030 metric tonnes Procter & Gamble announced the commissioning of its first in-house solar plant at the company's Hyderabad manufacturing site.,33
news,procter-gamble,This is P&G's first site in India and only the fifth manufacturing site globally to house a solar plant.,19
news,procter-gamble,"and comprising of nearly 3000 panels, the in-house solar plant has a capacity of 1MW clean energy production and will reduce P&G's carbon footprint by an estimated 1030 Metric Tonnes annually.",31
news,procter-gamble,"Sachin Sharma, Plant Head - Hyderabad manufacturing site, P&G India said, At P&G, environmental sustainability is core to our company operations.",21
news,procter-gamble,Increasing our use of renewable electricity and improving energy efficiencies is a critical part of our sustainability journey.,18
news,procter-gamble,"Therefore, we are taking a more deliberate approach to develop and adopt more efficient ways to operate.",17
news,procter-gamble,"By commissioning our new in-house solar plant, we are making strides to advance progress against these goals.",17
news,procter-gamble,"He further added, We are committed to reducing our impact and accelerating our progress on sustainability.",16
news,procter-gamble,"All our sites in India are Zero Manufacturing Waste to Landfill and in 2020, we achieved 100% recycling of multi-layered plastic waste as part of our extended producers' responsibility.",29
news,procter-gamble,We are committed to reducing our footprint and are striving for more circular approaches in our supply chain.,18
news,procter-gamble,"We are building partnerships with external organizations, in India, like Circulate Capital, Alliance to End Plastic Waste, and waste management organizations to find sustainable business solutions.",26
news,procter-gamble,"In 2019, we also announced vGROW Environmental Sustainability fund of INR 200 crore to invest in sustainable solutions with partners and suppliers.",22
news,procter-gamble,"The Hyderabad site is P&G's largest manufacturing plant in India focused on producing its fabric care brands Ariel and Tide, personal care brand Gillette and baby care brand Pampers.",29
news,procter-gamble,"THE PROCTER & GAMBLE COMPANY ( One Procter & Gamble PlazaCincinnati, Ohio 45202 ) filed a patent application ( for SUSTAINABLE DISPENSING PACKAGE HAVING A LOCKING RING on Mar 12, 2021.",31
news,procter-gamble,"WO / , the details related to the patent application was published on Sep 23, 2021.",16
news,procter-gamble,"Notably, the patent application was submitted under the International Patent Classification (IPC) system, which is managed by the World Intellectual Property Organization (WIPO).",23
news,procter-gamble,"Inventor(s): THULIN, Nathaniel, David ( One Procter & Gamble PlazaCincinnati, Ohio 45202 ), CATAUDELLA, Matthew, Corey ( One Procter & Gamble PlazaCincinnati, Ohio 45202 ), MESSENGER, Mitchell, Edwin ( Structural Analysis EngineeringCorporation / Kinetic vision10255 Evendale Commons DriveCincinnati, Ohio 45241 ), GRUBBS, Nathan, Daniel ( Structural Analysis EngineeringCorporation / Kinetic vision10255 Evendale Commons DriveCincinnati, Ohio 45241 ) Abstract: Described herein, dispensing packages for a spreadable personal care product and its respective methods for dispensing a spreadable personal care product.",79
news,procter-gamble,"The dispensing package comprises a reusable dispenser, a replaceable cartridge and optionally a top cap.",15
news,procter-gamble,The reusable dispenser comprises a tubular body and a telescopic actuator.,11
news,procter-gamble,The reusable dispenser comprises a locking ring removably engaged with the tubular body of the reusable dispenser to secure the replaceable cartridge within the tubular body of the reusable dispenser.,30
news,procter-gamble,"Alternatively, the locking ring comprises a first indicia, and the tubular body comprises a second indicia such that the first and second indicia together form a final indicia to indicate that the locking ring is locked to the tubular body of the reusable dispenser.",44
news,procter-gamble,"For more information: WO 2021188365 For any query with respect to this article or any other content requirement, please contact Editor at contentservices@htlive.com",23
news,procter-gamble,"DUBAI, 20th April, 2021 (WAM) -- Today, Procter & Gamble (P&G) accelerates its commitment to sustainability by unveiling P&G's Dubai Mangrove Forest project planted by the Emirates Marine Environmental Group (EMEG) during a sunset inauguration ceremony.",36
news,procter-gamble,The mangrove forest planted in the Jebel Ali Wildlife Sanctuary marks a decisive action towards earth restoration by creation of a Forest in the desert coastline of the UAE.,29
news,procter-gamble,"Located on the Dubai coastline, the P&G Dubai Mangrove Forest itself will be set in an area comprising of coral reefs, mangroves, seagrass beds and a natural beach.",28
news,procter-gamble,"The sanctuary selected for the Forest is a place of global significance, a United Nations protected reserve that is being managed by EMEG and has been included in the Ramsar List of Wetlands of International Importance.",36
news,procter-gamble,The initiative is in line with the Dubai 2040 Urban Master Plan that maps out a comprehensive future map for sustainable urban development in the city.,26
news,procter-gamble,"Major Ali Al Suweidi, President of EMEG, commented, We are delighted to be announcing this unique initiative together with P&G and EcoMatcher.",22
news,procter-gamble,Nature alone can help us solve up to one-third of climate change.,12
news,procter-gamble,"The aim of the Dubai Mangrove Forest is to help balance out Dubai's cosmopolitan impact in agreement with Dubai 2040 Urban Master Plan, which aims to expand green spaces focused on enhancing the population's well-being.",35
news,procter-gamble,Dubai Mangrove Forest will not only be used for foresting but also for animal rescue and species preservation.,18
news,procter-gamble,Accelerating its commitment to environmental sustainability is a critical component of the P&G's growth strategy and its focus on innovation to improve consumers' lives.,24
news,procter-gamble,"The company has aims to commit 2,021 acts of good this year inspiring people to take action and spread kindness.",20
news,procter-gamble,"The campaign builds on P&G's support of the United Nations' Sustainable Development Goals through Lead With Love, an ongoing campaign that touches on issue areas like community impact and environmental sustainability.",31
news,procter-gamble,"Omar Channawi, CEO of P&G Middle East, East & West Africa and General Export Markets, added, We are very thankful for the support of Major Ali, EMEG and EcoMatcher, and very proud of being able to launch this initiative together.",40
news,procter-gamble,"We are thrilled to see P&G's Dubai Mangrove Forest project come to life here in the UAE, our first Forest as part of P&G ForestsforGood Programme.",26
news,procter-gamble,P&G ForestsforGood is something we hope will flourish around the world.,11
news,procter-gamble,"P&G has undertaken a large number of initiatives to help protect, improve and restore nature around the world.",18
news,procter-gamble,"Regionally, this campaign is focused on helping bring nature back to life, and we felt it particularly significant for the regeneration to take place in the desert.",27
news,procter-gamble,The move aligns with Dubai 2040 Urban Master Plan's mission to double green areas to provide a healthy environment for residents and visitors.,23
news,procter-gamble,"Emirates Marine Environmental Group, Procter & Gamble launch P&G Dubai Mangrove Forest The teams will be using this specially designated land next to the sea to plant a mangrove forest.",30
news,procter-gamble,"Mangroves are an ideal natural climate solution as they use salt water that they self-filtrate, removing irrigation from the equation and making them ideal for water conservation as well.",29
news,procter-gamble,"They are also able to store three to five times more carbon than forests found on land, and also crucial to biodiversity health with three quarters of all tropical fish species being born within mangrove forests.",36
news,procter-gamble,P&G intends to plant new mangroves on the Jebel Ali site and also adopt some mangroves that are older (4 or 5 years old) to maximize the future carbon sequestration and offsetting potential.,33
news,procter-gamble,"P&G has partnered with Hong Kong-based EcoMatcher for the initiative, which will allow it to see progress virtually through its technology platform.",22
news,procter-gamble,"Using blockchain technology to ensure traceability, the aim of the program is to offer full transparency with tree-planting projects, allowing each individual to view their trees that have been planted through the EcoMatcher website in line with P&G's mission to ensure sustainable growth and accountability.",45
news,procter-gamble,The Forest initiative also aligns with the UAE Vision 2021 objectives towards a more sustainable environment and is the latest in a series of innovative ecological initiatives P&G is putting its weight behind as a Force For Good.,38
news,procter-gamble,"By 2030, P&G is committed to making a difference on all environmental footprint actions including becoming carbon neutral within this decade.",21
news,procter-gamble,"THE REGENTS OF THE UNIVERSITY OF MICHIGAN ( Office of Technology Transfer1600 Huron Parkway 2nd FloorAnn Arbor, Michigan 48109-2590 ), THE PROCTER & GAMBLE COMPANY ( One Procter & Gamble PlazaCincinnati, Ohio 45202 ) filed a patent application ( for SUPER ABSORBENT POLYMER RECYCLING TO PRESSURE SENSITIVE ADHESIVES on Aug 24, 2020.",52
news,procter-gamble,"WO / , the details related to the patent application was published on Mar 04, 2021.",16
news,procter-gamble,"Notably, the patent application was submitted under the International Patent Classification (IPC) system, which is managed by the World Intellectual Property Organization (WIPO).",23
news,procter-gamble,"Also disclosed is a pressure sensitive adhesive prepared by the disclosed methods and articles comprising the pressure sensitive adhesive, including, but not limited to, pressure sensitive tape, a bandage, a label, note pads, a decal, a stamp, an envelope, a sticker, packaging, automobile trim, and a film.",47
news,procter-gamble,"For more information: WO 2021041326 For any query with respect to this article or any other content requirement, please contact Editor at contentservices@htlive.com",23
news,procter-gamble,"ALEXANDRIA, Va: United States Patent and Trademark Office has published on September 23, 2021, an application no.",17
news,procter-gamble,"20210289918 for the registration of US patent by The Procter & Gamble Company (Ohio) for SUSTAINABLE DISPENSING PACKAGE HAVING A TELESCOPIC ACTUATOR.Inventors: THULIN; Nathaniel David; (Hebron, KY) ; Cataudella; Matthew Corey; (West Chester, OH) ; Messenger; Mitchell Edwin; (Fredericktown, OH) ; Grubbs; Nathan Daniel; (West Chester, OH)Applicant: The Procter & Gamble Company Cincinnati OH US (Ohio)Application filing date: March 9, 2021According to the abstract released by the U.S Patent & Trademark Office: A dispensing package for a spreadable personal care product and its respective methods for dispensing the product.",89
news,procter-gamble,"The dispensing package comprises a reusable dispenser, a replaceable cartridge and optionally a top cap.",15
news,procter-gamble,The reusable dispenser comprises a tubular body and a telescopic actuator.,11
news,procter-gamble,"The telescopic actuator comprises a hand wheel, a leading screw, a tubular screw and an elevator.",16
news,procter-gamble,The replaceable cartridge comprises a push plate.,7
news,procter-gamble,The telescopic actuator is able to engage with the push plate of the replaceable cartridge to deliver the personal care product such that a top surface of the elevator telescopes with a bottom surface of the push plate of the replaceable cartridge.,42
news,procter-gamble,"BOSTON, Feb. 4 -- Procter & Gamble issued the following news release: - Each Purchase Prevents Plastic from Entering the Ocean Through Plastic Bank Partnership Today, Gillette (NYSE: PG) formally launched Planet KIND, a new shaving and skincare brand that is kind to skin and the planet.",47
news,procter-gamble,"Planet KIND packaging is recyclable and made with 85% recycled paper, 85% recycled plastic or infinitely recyclable aluminum.",18
news,procter-gamble,The lineup also includes a razor handle made with 60% recycled plastic.,12
news,procter-gamble,The brand has partnered with Plastic Bank to give consumers even more reason to feel good about choosing Planet KIND.,20
news,procter-gamble,"In partnership with Plastic Bank, every Planet KIND product purchased will prevent 10 plastic bottles from entering the ocean.",19
news,procter-gamble,"Planet KIND makes it easier to incorporate eco-friendly choices into your shaving and skincare routine, said John Claughton, VP of North America Grooming at P&G.",25
news,procter-gamble,"We know consumers are looking for sustainable products that are kind to skin, and don't want to compromise on performance.",20
news,procter-gamble,Our Planet KIND products are designed with this in mind and are backed by a brand people already know and trust.,21
news,procter-gamble,"The Planet KIND lineup includes a razor and blades, moisturizer, face wash and shave cream, available at Target stores nationwide, on Target.com and planetkindbygillette.com.",24
news,procter-gamble,"Features include: * A durable razor handle made to last with 60% recycled plastic (made from rPET, like water bottle plastic), which can be used for years.",27
news,procter-gamble,- One Planet KIND razor handle contains the equivalent of one recycled water bottle.,14
news,procter-gamble,"- Razor with two cartridge refills can be purchased for $9.99 * Razor cartridges with five (5) high quality blades that glide effortlessly over skin for a close, smooth and gentle-on- skin shave.",33
news,procter-gamble,Each cartridge is good for up to one month of shaves.,11
news,procter-gamble,"- Four-count cartridge refills can be purchased for $9.99 - Eight-count cartridge refills can be purchased for $20.00 * Dermatologist-tested moisturizer, face wash and shave cream made without parabens, SLS sulfate, alcohol or dyes.",34
news,procter-gamble,"The moisturizer and face wash bottles are made with 85% recycled plastic, and the shave cream jar is made with infinitely recyclable aluminum.",23
news,procter-gamble,"- Moisturizer, face wash and shave cream can be purchased for $7.99 each.",13
news,procter-gamble,"Procter & Gamble: Gillette Launches Planet KIND, a New Line of Products That Are Kind to Skin and the Planet * Planet KIND packaging can be recycled through most curbside municipality programs, and both the blades & the handle are recyclable through Gillette's Razor Recycling Program in partnership with international recycling leader, TerraCycle.",53
news,procter-gamble,"- Through this program, consumers can send in all brands of blades and razors, including razor systems, disposable razors, replaceable-blade cartridge units, rigid plastic packaging and flexible plastic bag packaging.",30
news,procter-gamble,"Planet KIND is increasing its commitment to reduce plastic waste through a partnership with Plastic Bank, a social enterprise that helps stop ocean plastic while improving the lives of collectors in vulnerable coastal communities.",34
news,procter-gamble,"Starting February 1, every purchase of a Planet KIND product will help prevent 10 plastic bottles from entering the ocean.",20
news,procter-gamble,"In the first year of this partnership, Planet KIND's goal is to prevent 10 million plastic bottles from entering the ocean.",21
news,procter-gamble,"Our goal at Plastic Bank is to work with likeminded organizations to create environmental, social and economic impact, said David Katz, CEO and Founder at Plastic Bank.",27
news,procter-gamble,"Together with Planet KIND, we are reducing ocean plastic and empowering the world to thrive.",15
news,procter-gamble,The launch of Planet KIND supports Gillette's 2030 Sustainability Goals to have 100% of Gillette packaging be recyclable by 2030 and to increase the use of post-consumer recycled content for products.,31
news,procter-gamble,Learn more about Gillette Sustainability here.,6
news,procter-gamble,Learn more about Planet KIND here (,7
news,procter-gamble,"For more than 115 years, Gillette has delivered precision technology and unrivalled product performance - improving the lives of over 800 million consumers around the world.",26
news,procter-gamble,"From shaving and body grooming, to skin care and sweat protection, Gillette offers a wide variety of products including razors, shave gel (gels, foams and creams), skin care, after shaves, antiperspirants, deodorants and body wash. For more information and the latest news on Gillette, visit",45
news,procter-gamble,"To see our full selection of products, visit",8
news,procter-gamble,"Follow Gillette on Twitter, Facebook and Instagram.",7
news,procter-gamble,Plastic Bank empowers the regenerative society.,6
news,procter-gamble,We are helping the world stop ocean plastic while improving the lives of collector communities.,15
news,procter-gamble,Plastic Bank builds ethical recycling ecosystems in coastal communities and reprocesses the materials for reintroduction into the global manufacturing supply chain.,21
news,procter-gamble,"Collectors receive a premium for the materials they collect which helps them provide basic family necessities such as groceries, cooking fuel, school tuition, and health insurance.",26
news,procter-gamble,"Plastic Bank's certified blockchain platform secures the entire transaction and provides real-time data visualization - allowing for transparency, traceability, and rapid scalability.",22
news,procter-gamble,The collected material is reborn as Social Plastic which can be easily reintegrated into products and packaging as part of a closed-loop supply chain.,24
news,procter-gamble,"Plastic Bank currently operates in Haiti, Brazil, Indonesia, the Philippines, and Egypt.",12
news,procter-gamble,Final pricing is at the sole discretion of the retailer.,10
news,procter-gamble,"Procter & Gamble: Gillette Launches Planet KIND, a New Line of Products That Are Kind to Skin and the Planet",20
news,procter-gamble,CINCINNATI: Procter & Gamble (P&G) Oral Care seeks to advance healthy oral care habits to transform people s health while reducing impact on the planet through its new sustainability commitments.,30
news,procter-gamble,", guides its oral care brands, including Oral-B and Crest, to help unlock the lifechanging power of healthy oral care habits for all.",23
news,procter-gamble,"The World Health Organization estimates oral diseases affect 3.58 billion people, with cavities being the most prevalent issue.",18
news,procter-gamble,"Both Oral-B and Crest are working to educate and enable 2 billion people to adopt healthy oral care habits by 2030, reducing their environmental footprint and enabling responsible consumption along the way.Oral-B and Crest will focus their efforts on education and advocacy; enabling access to dental products and services; and innovation that makes the adoption of healthy habits enjoyable.",59
news,procter-gamble,"To drive healthy habits for people, Oral-B and Crest will improve access to oral care solutions and education to establish better oral health habits and continue to provide safe products with transparency.",32
news,procter-gamble,"During the COVID-19 pandemic, when people couldn t visit their dentist, the brands helped protect oral health through educational articles, videos and livestreaming sessions.",24
news,procter-gamble,"In the U.S , they have donated millions in product and dental care through their partnerships with Feeding America, Dental Lifeline Network and America s Tooth Fairy.",27
news,procter-gamble,"Oral-B and Crest will continue to partner with dental professionals, retailers and consumers to make progress.",16
news,procter-gamble,"To drive healthy habits for the planet, Oral-B and Crest will encourage and enable responsible consumption by making their packaging 100% recyclable, starting with the transition to recyclable toothpaste tubes in Europe, the U.S and Canada by 2025.",38
news,procter-gamble,P&G Oral Care will also reduce its environmental footprint and strive for circular solutions while working with suppliers to secure transparent and responsible sourcing.,24
news,procter-gamble,Specific goals include reducing greenhouse gas emissions in operations and improving water efficiency by 35% in P&G sites by 2030.,20
news,procter-gamble,"Today P&G Oral Care factories send zero manufacturing waste to landfill globally, and all U.S and European sites purchase 100% renewable electricity.",22
news,procter-gamble,The company has improved energy efficiency across its global Oral Care production sites by nearly 20% since 2010.,18
news,procter-gamble,"These goals are rooted in P&G's Ambition 2030 Sustainability Program, as well as three United Nations Sustainable Development Goals: Good Health and Wellbeing, Responsible Consumption and Production, and Reduced Inequality.",30
news,procter-gamble,Procter & Gamble Commits to Enable 2 Billion People to Adopt Healthy Oral Care Habits by 2030,17
news,procter-gamble,"CINCINNATI, Feb. 9 -- Procter & Gamble issued the following news release: - Twist design makes application smooth; price makes sustainable choices accessible for more people In an effort to help reduce plastic waste, Secret and Old Spice are launching innovative refillable antiperspirant cases at select retailers nationwide beginning February 2021.",51
news,procter-gamble,"Additionally, both brands will expand their offering of Aluminum Free deodorants in recyclable paper tube packaging made of 90 percent recycled paperboard, certified by the Forest Stewardship Council (FSC).",29
news,procter-gamble,"The refillable cases, manufactured with no single use plastic, include a refill made with 100% FSC certified paperboard packaging.",19
news,procter-gamble,"Available in refillable antiperspirant, the first from a major brand, this new product line now offers consumers a way to eliminate plastic waste without compromising on 48-hour sweat protection.",29
news,procter-gamble,"Each refill starter kit has a suggested retail price of $10.00 and Refills have a suggested retail price of $8.00, making this one of the most affordable refill options on the market today.",33
news,procter-gamble,"We know the most sustainable choices for consumers are not always the most affordable - and that limits the impact we can have on our environment, said Freddy Bharucha, senior vice president, P&G Personal Care.",35
news,procter-gamble,"By providing sustainable solutions for both antiperspirants and aluminum free deodorants at some of the most affordable prices on the market, we're able to make sustainable choices a reality for more consumers.",32
news,procter-gamble,"People are craving more eco-friendly personal care products, but they also must be delightful to use, otherwise people will not stick with them long term, said Anitra Marsh, vice president, sustainability, citizenship and communications, P&G Beauty.",36
news,procter-gamble,"That is why our refillable antiperspirant cases are designed to advance the antiperspirant smoothly through the case with a simple twist, much like a lipstick, without being messy.",28
news,procter-gamble,"Old Spice and Secret were the first major brands to introduce all-paper, plastic-free, deodorant solutions in May of 2020.",19
news,procter-gamble,"Following the success of that limited-edition pilot, both brands are expanding this offering nationwide with an aluminum free deodorant formula.",20
news,procter-gamble,"Featuring a signature push-pop design, these innovative paper tubes are fully recyclable.",12
news,procter-gamble,Consumers can crush the empty paperboard and drop the package right into their recycling bin.,15
news,procter-gamble,"Both Old Spice and Secret refillable antiperspirants and paper tube deodorants are available in stores nationwide at Walmart, Target, CVS and Walgreens (online only) now.",25
news,procter-gamble,"For more than 80 years, guys have turned to Old Spice as the grooming authority, giving them the confidence to reach their true potential.",24
news,procter-gamble,"Old Spice offers a complete product portfolio for today's evolving needs, including antiperspirants, deodorants, body washes, body sprays, shampoos and hair stylers.",22
news,procter-gamble,"Check Old Spice out at Instagram (@oldspice), Twitter (@OldSpice) and Facebook (",12
news,procter-gamble,Procter & Gamble: Old Spice & Secret Are First Large Brands to Launch Refillable Antiperspirant Cases Made With No Single-Use Plastic Packaging Procter & Gamble's Secret has been helping women bring out the best in themselves.,36
news,procter-gamble,"By providing superior wetness and odor protection for over 60 years, Secret has given women the confidence they need to take on any challenge.",24
news,procter-gamble,"Check Secret out at Facebook, Twitter (@SecretDeodorant), Instagram (@secretdeodorant) and YouTube.",11
news,procter-gamble,All pricing is at the sole discretion of the retailer.,10
news,procter-gamble,"GENEVA, July 27, 2021 /3BL Media/ -P&#38;G unveils its first paper bottle for Lenor in partnership with paper bottle company Paboco, announcing a pilot for Western Europe in 2022.",29
news,procter-gamble,The trial rollout will form the basis of a test and learn strategy to scale up paper packaging and incorporate it more widely across P&#38;G's portfolio.,26
news,procter-gamble,"P&#38;G Fabric &#38; Home Care with its popular brands including Ariel, Lenor, Tide, Downy, Fairy, and Cascade is fully committed to reducing plastics in its packaging.",26
news,procter-gamble,"As part of its 2030 Ambition, P&#38;G aims to reduce its use of virgin plastics by 50% by 2030.",19
news,procter-gamble,Fabric Care Europe has additionally committed to a 30% absolute plastics reduction by 2025 and to design for 100% recyclability by 2022 - it is well on track for both commitments.,31
news,procter-gamble,Home Care is committed to use no virgin plastics by 2025.,11
news,procter-gamble,Brand-led packaging alternatives and pilot schemes are a crucial element in the pathways to lowering environmental impact.,17
news,procter-gamble,Paboco's paper bottle technology is advancing quickly and promises to reduce and replace plastic content while lowering carbon footprint compared to conventional plastic packaging.,24
news,procter-gamble,"This alternative form of packaging is increasingly viable and scaling at pace, backed by leading consumer goods companies and industry experts including The Coca-Cola Company, Carlsberg Group, The Absolut Company, L'Oral, BillerudKorsns, and ALPLA united by the vision to create the world's first 100% bio-based and recyclable paper bottle at scale.",51
news,procter-gamble,Senior Vice President of R&#38;D for Global Fabric &#38; Home Care Sector Jerry Porter explains: 'We're very excited to join this group of packaging innovators.,25
news,procter-gamble,This is another milestone on our P&#38;G Fabric &#38; Home Care journey to innovate towards more sustainable packaging formats.,19
news,procter-gamble,"Our chosen pilot brand Lenor has a great track record of incorporating recycled plastic into its packaging, already using up to 100% in its European transparent bottles.",27
news,procter-gamble,"Now we aim to go a step further with bio-based packaging, which has a very promising future.",17
news,procter-gamble,We are delighted to be on this journey with our partners in the development of the next generations of paper bottles.',21
news,procter-gamble,"Speaking on behalf of Paboco, interim CEO Gittan Schi ld noted: 'Our vision is to change this industry for good, and to create a world less dependent on plastic and without plastic waste, by designing for circularity and inventing packaging from bio-based materials.",43
news,procter-gamble,"Storing liquids in paper is particularly challenging, but its successful adoption could have major benefits for the planet.",18
news,procter-gamble,Having P&#38;G Fabric &#38; Home Care category as a partner in the paper bottle community is a huge boost to that vision.,22
news,procter-gamble,"Not only does it really add weight to the viability of the technology but brings with it P&#38;G's know-how to the table, offering new opportunities for scaling Paboco's paper bottle technology.'",31
news,procter-gamble,Lenor's first paper bottle is a step on the bio-based packaging journey.,12
news,procter-gamble,The bottle already significantly reduces plastic compared to a bottle used today.,12
news,procter-gamble,"The bottle is the first of its kind produced at scale, in its design and Procter & Gamble Announces First Lenor Paper Bottle Pilot and Joins Paboco Community of Pioneer Brands technology, made from sustainably sourced FSC-certified paper and initially a thin plastic barrier made from post- consumer recycled PET.",50
news,procter-gamble,"Building on learnings from this milestone, future versions of the bottle will integrate the barrier into the paper lining to create a seamless, 100% bio-based bottle, fully recyclable in the paper stream.",32
news,procter-gamble,"All of P&#38;G's leadership brands, including Lenor, are expected to inspire responsible consumption by 2030 as part of the company's Ambition 2030sustainability goals.",23
news,procter-gamble,"ENDS About Procter &#38; Gamble P&#38;G serves consumers around the world with one of the strongest portfolios of trusted, quality, leadership brands, including Always, Ambi Pur, Ariel, Bounty, Charmin, Crest, Dawn, Downy, Fairy, Febreze, Gain, Gillette, Head &#38; Shoulders, Lenor, Olay, Oral-B, Pampers, Pantene, SK-II, Tide, Vicks, and Whisper.",49
news,procter-gamble,The P&#38;G community includes operations in approximately 70 countries worldwide.,10
news,procter-gamble,Please visit the latest news and information about P&#38;G and its brands.,12
news,procter-gamble,Rosie Abrahamson Lon-FCSustainability@ketchum.com +44 (0)7961577369; Source: Procter &#38; Gamble,9
news,procter-gamble,"ALEXANDRIA, Va., Nov. 22 -- Procter and Gamble, Cincinnati, Ohio, has been assigned a patent (No.",16
