doc_type,company,sentence,word count
news,henkel,"Pregis ability to scale this innovative solution in partnership with Henkel demonstrates our shared focus on creating a circular economy and eliminating unnecessary packaging waste, said Tom Wetsch, chief innovation officer, Pregis.",32
news,henkel,"Further, with consumers increasingly making purchasing decisions based on a brands sustainability profile, receiving e-commerce purchases in an EverTec mailer, will signal to them that they are getting packaging that is aligned with their environmental position.",36
news,henkel,"Seeing the rise in demand for ecommerce shipments, Henkel embarked on the development of a technology that would offer advanced functional and sustainable properties for paper.",26
news,henkel,"With a focus on recovery and reuse of cellulose-based protective packaging, our EPIX technology has become a critical component of the Pregis EverTec mailer, said Tilo Quink, global head packaging solutions, Henkel.",32
news,henkel,"Henkel and Pregis Join Forces To Develop Advanced Protective Packaging for Improved Circularity, Enhanced Recycling Henkel and Pregis will continue to deliver new market-driven packaging that meets requirements for circularity.",30
news,henkel,"By working together, the companies aspire to accelerate sustainability commitments of their individual organizations as well as value chain partners and customers.",22
news,henkel,"Dsseldorf, Germany, Sept. 23 -- Henkel AG & Co. KGaA issued the following news release: - Sustainable packaging innovation for Somat Gels Henkel Laundry & Home Care introduces a new packaging concept for its Somat Gel product ranges and launches a new Somat All in 1 Gel Pro Nature product.",50
news,henkel,"With the more sustainable packaging and formula innovations, Henkel is taking a further step in driving sustainable product innovations.",19
news,henkel,"More recycled plastic and easy waste separation The products of the Henkel Home Care brand Somat have an improved, more sustainable packaging.",22
news,henkel,Both the Somat Excellence Duo Gel and the Somat All in 1 Gel bottles now consist of 50 percent recycled plastic coming from end-user household waste.,26
news,henkel,"And, with the relaunch, they are even easier to recycle at home.",12
news,henkel,The Somat All in 1 Gel is additionally available under Henkel's sustainable Pro Nature product range.,16
news,henkel,"With a bottle made of 100 percent recycled polyethylene (rPE) and a closure made of 50 percent recycled polypropylene (rPP), it meets very high sustainability standards.",26
news,henkel,"On top of that, the Pro Nature formula consists of 80 percent naturally derived ingredients.",15
news,henkel,"It contains zero colorants, phosphates or perfume and is EU Ecolabel-certified.",11
news,henkel,"To facilitate the waste separation and the recycling process for end-consumers, all bottles have an integrated zipper perforation in the sleeve.",21
news,henkel,"With the sleeves solution, we are addressing a major challenge in the consumer goods industry.",15
news,henkel,"Most recycled material has a grey color, which is less appealing to the consumer.",14
news,henkel,"Therefore, we use colored sleeves containing all product information.",9
news,henkel,"The sleeve can be easily separated from the bottle by the consumer to enable the recycling, says Carsten Bertram, Head of International Packaging Dishwashing.",24
news,henkel,The gels are efficient even in short and eco dishwashing cycles.,11
news,henkel,"The products are available in Italy, Spain, Central and Eastern European Countries, Russia, as well as in the Middle East and Africa region.",23
news,henkel,"Henkel drives active process towards a Circular Economy and has set ambitious targets for 2025 to create smarter, more sustainable packaging.",21
news,henkel,"In doing so, the company aims to reduce the amount of virgin plastic from fossil sources in its consumer product packaging by 50 percent.",24
news,henkel,"To reach this goal, Henkel will increase the proportion of recycled plastics to more than 30 percent, reduce the absolute plastic volume and make increasing use of bio- based plastics.",30
news,henkel,"In addition, 100 percent of Henkel's packaging will be recyclable or reusable by 2025.",14
news,henkel,Excluding products where residue may affect recyclability or pollute recycling systems.,11
news,henkel,Henkel improves sustainability of dishwashing gels,6
news,henkel,"Dsseldorf, Germany, Feb. 3 -- Henkel AG & Co. KGaA issued the following news release: - Refillable Pril Power in a convenient pump dispenser With its new Stark & Natrlich (Strong & Natural) product range, Pril proves that sustainability in the home can be quite simple.",46
news,henkel,"For the first time, Pril is offering a refillable pump dispenser.",11
news,henkel,The bottle body is made exclusively from recycled plastic and the refill pouch saves as much as 70 percent plastic compared to the pump dispenser.,25
news,henkel,The formula contains 93 percent ingredients of natural origin as well as food-certified colorants and fragrances.,16
news,henkel,"The new Pril Stark & Natrlich is available in the Apple Blossom & Aloe Vera variant and as a variant without fragrances and dyes, each as a pump dispenser and as a recyclable refill pouch.",35
news,henkel,"With this innovation, the Pril brand is contributing again to greater sustainability.",12
news,henkel,"The pump dispenser and refill pouch are the ideal combination for saving valuable resources and for convenient, correct dosing.",19
news,henkel,The proven high Pril cleaning power with 93 percent ingredients of natural origin offers high grease dissolving power.,18
news,henkel,Pril's new products also score highly in terms of skin compatibility.,11
news,henkel,"When developing Pril Strong & Natural Apple Blossom & Aloe Vera, particular attention was paid to ensuring good skin compatibility of the colorants and fragrances.",25
news,henkel,The products are dermatologically tested and certified with the ECARF Seal of the European Centre for Allergy Research Foundation.,19
news,henkel,Both the fragrances and colorants are also food-certified.,8
news,henkel,"In addition, the formula and packaging concept have won the independent Blue Angel environmental seal.",15
news,henkel,The body of the pump dispenser is made of 100 percent recycled plastic.,13
news,henkel,"For a particularly sustainable use of resources, Pril Stark & Natrlich also offers a refill bag for both variants so that the pump dispenser can be refilled again and again.",30
news,henkel,"In this way, consumers save 70 percent plastic when reusing it compared to the Pril Stark & Natrlich pump dispenser.",20
news,henkel,"Just like the body of the pump dispenser, the refill bag is also recyclable, because it is made of a polyethylene mono-material, says Carsten Bertram, Head of Global Packaging Innovation Dishwashing.",31
news,henkel,"The sustainable product formula and packaging was co-developed in close cooperation with consumers in form of multiple consumer tests, trend research, online and offline interviews.",25
news,henkel,"With the new Pril range Stark & Natrlich, we are covering a new demand space.",15
news,henkel,"There is a growing consumer demand for cleaning products that offer not only good performance, but also health and sustainability advantages.",21
news,henkel,"Pril Stark & Natrlich meets all of these demands in providing a superior hand dishwashing experience while building on our strong sustainability commitments, says Nria Ribe, Corporate Vice President International Marketing for Henkel Home Care.",35
news,henkel,Henkel: The new Pril Stark & Natrlich - environmentally friendly dishwashing and sustainable packaging The new Pril is available in stores throughout Germany from January 2022 and will be launched in further European countries as well.,36
news,henkel,"As part of its corporate venture capital activities, Henkel Adhesive Technologies has committed to invest into a new packaging fund launched by Emerald Technology Ventures (Emerald), a Zurich, Switzerland-based venture capital firm.",32
news,henkel,"Emerald has longstanding experience in industrial technology and advanced materials, well-established role linking conglomerates with startups, and track record of strong returns for Limited Partners.",25
news,henkel,"Focused on catalyzing sustainable low-carbon solutions in the packaging sector, the fund will provide Henkel as a Limited Partner an annual deal flow of several hundred startups and exposure to thousands of innovative solutions.",34
news,henkel,Henkel Adhesive Technologies specializes in a broad variety of packaging and paper applications across industries.,15
news,henkel,"The business unit aims to pioneer new solutions for a sustainable development focusing on CO2-reduction, circular economy and safety.",19
news,henkel,"In its packaging businesses Henkel constantly launches new products that help reduce emissions, that enable circular solutions through compatibility with recycling, debonding, new designs and sustainable raw materials and that improve the safety of products, for example in the food industry.",41
news,henkel,"Packaging is among our core businesses at Henkel and sustainability has been an integral part of our strategy for decades, says Paolo Bavaj, head of Corporate Venturing, Henkel Adhesive Technologies.",30
news,henkel,"Over the course of our partnership with Emerald, we have become familiar with their skilled and diversified team of experts.",20
news,henkel,"We are convinced that they are a strong partner who can help us gain access to startups in a broad variety of fields, from material and technology innovation to recycling improvement.",31
news,henkel,We see excellent overlap between Henkels ambition to lead with sustainable solutions and Emeralds capabilities.,15
news,henkel,The Emerald packaging fund the first and only venture-backed investment fund targeting the full packaging lifecycle aims to catalyze leaps in the advanced materials and industrial technologies for sustainable packaging that will both benefit the planet and earn significant returns.,40
news,henkel,"The fund will target investments in the categories of low footprint feedstocks; functional and smart materials; design for reuse and recycle; collection, sorting, cleaning and recycling technologies; digital and connected solutions; and new business models.",35
news,henkel,"The fund is a recognition that the packaging industry plays an increasingly proactive role in the shift toward a circular, low-carbon economy, explains Emerald Managing Partner Gina Domanig.",28
news,henkel,"As we reimagine the future of packaging, were excited to join with giants of the global industrial landscape in a mission to supercharge the technologies that will make that transformation a success.",32
news,henkel,"In recent years, Henkel Adhesive Technologies has invested in several advanced material-focused venture capital funds globally, including an investment into the Emerald Industrial Innovation Fund in 2016.",27
news,henkel,"As a limited partner of Henkel to invest in Emerald's sustainable packaging innovation fund these funds, the company has access to an annual deal flow of more than 3,000 start-ups per year with a regional focus on North America, Europe, Israel and China.",43
news,henkel,"Dsseldorf / Germany, Dec. 20 -- Henkel Corporation issued the following news release: - Pilot program for fully circular ecobuckets has started in Poland Henkel has announced a partnership with Jokey, a leading manufacturer of rigid plastic packaging based in Germany, and with Akpol, a Polish specialist for plastic recycling.",50
news,henkel,The three companies aim to build an ecosystem to drive progress towards a circular economy in the construction sector.,19
news,henkel,"As a starting point, the partners are already engaged in a pilot program to create fully recycled and circular ecobuckets for Henkels construction products in Poland.",26
news,henkel,"Henkel has a longstanding proven track-record in sustainability, and we are deeply committed to drive progress towards a circular economy across industries.",22
news,henkel,In our construction business we are constantly striving for a sustainable future.,12
news,henkel,"We invest and partner to develop energy efficient solutions as well as sustainable construction materials, with focus on the three key areas of CO2-reduction, safe homes and circular economy, explained Adrian Orbea, Corporate Director Global Marketing, Digitalization and Sustainability for the construction business at Henkel.",45
news,henkel,"As part of our engagement for this last pillar we are now launching new sustainable packaging that are fully recyclable, as well as maximizing the share of recycled content inside the packaging.",32
news,henkel,"Today, in the construction industry, packaging plays a big role in contributing towards construction waste.",15
news,henkel,"To recycle the packaging material which contains construction materials is a huge challenge around the globe, and it needs strong partnerships to foster new solutions.",25
news,henkel,"Together with Jokey and Akpol we aim to promote recycling initiatives and programs in Europe, added Sai Seshasai, project leader and Global Head of Sustainability for the construction business at Henkel.",31
news,henkel,"For us, this project is significant in several ways, emphasizes Lukas Heller, Key Account Manager at Jokey.",17
news,henkel,We launched the first buckets made from post-consumer recyclates back in 1991 - for our customer Henkel.,17
news,henkel,"At that time, these were regarded as dreary 'eco-buckets'.",9
news,henkel,"Today, however, they are seen as a clear statement for the circular economy.",13
news,henkel,This is precisely what our successful 'Grey is the New Green' campaign aims to achieve.,15
news,henkel,"We are, therefore, delighted that this renewed collaboration closes the circle in two respects: on the one hand, with regard to our early shared sustainability ambitions, and on the other, with regard to a plastic circular economy.",37
news,henkel,We are very pleased to be able to take part in this project together with Henkel and Jokey.,18
news,henkel,We will recycle the waste buckets that we receive and produce pure post-consumer resins of polypropylene which will be used for producing recycled buckets.,24
news,henkel,"Closing the loop is a good solution for all parties, especially for the environment, said Rafal Topolski, Regranulates Sales Manager at Akpol.",22
news,henkel,The three companies have already teamed-up earlier this year to define and create a pilot program for circular buckets of Henkel products under the well-known Ceresit brand in Poland.,29
news,henkel,The buckets are collected by Henkels distributors B plus B across local construction sites and shipped to Akpol.,18
news,henkel,The recycling specialist mechanically Henkel partners with Jokey and Akpol to drive circular economy initiatives in construction recycles the buckets and produces high-quality post-consumer resins (PCR) out of them.,29
news,henkel,Jokey in Poland finally produces new ecobuckets for Henkel based on 100 percent recycled materials.,15
news,henkel,The partners aim to collect and re- process about 1.000 kilogram of empty buckets until end of this year.,19
news,henkel,The Jokey Group is a company in the plastics processing industry.,11
news,henkel,"For 50 years, the name Jokey has stood for high expertise in plastic injection molding and customer-oriented service.",18
news,henkel,"With 2,200 employees, the group of companies produces in 15 plants in 12 countries and supplies customers in around 80 countries.",21
news,henkel,"Its own toolmaking company, a business unit for technical plastic parts and for bathroom furniture round off its plastics expertise.",20
news,henkel,"Founded in 1968 and headquartered in Wipperfrth, Germany, the company is managed by the second and third generations of the Kemmerich family.",22
news,henkel,"The Jokey Eco Concept is based on extensive research, development and experience.",12
news,henkel,"In the packaging sector, it has long met the high demands for recyclability, functionality and sustainable design.",17
news,henkel,"Founded in 2005, AKPOL is a specialist for plastic recycling and a pioneer in the production of high-quality PP, HDPE and LDPE regranulates.",23
news,henkel,"It has been the first company in Poland which implemented automatic segregation into the plastic waste recycling process and, in addition, utilizes a technology to reduce the odour and volatile substances of its products.",34
news,henkel,"By giving new life to post-consumer plastic waste, AKPOL successfully implements the company mission: taking care for the environment and promoting ecological solutions across industries.",25
news,henkel,These achievements are confirmed by the certificate EUCERTPLAST.,8
news,henkel,"Today, AKPOL employs about 300 employees and recycles more than 60,000 tons of post-consumer plastic waste annually.",17
news,henkel,"For more information, please visit",5
news,henkel,"Dsseldorf, Germany, Sept. 27 -- Henkel AG & Co. KGaA issued the following news release: - Rethinking packaging towards a circular economy Consumers do not just buy the content of a product, they buy its packaging as well.",38
news,henkel,"Today, their increased awareness of the environmental impact of packaging also significantly influences purchase decisions.",15
news,henkel,Henkel has anticipated this development: Its experts are developing packaging adhesives which support the design of sustainable packaging involving less waste and improved recyclability.,24
news,henkel,"Taking into account the complexity of the packaging supply chain, Henkel is achieving this in collaboration with its partners along the value chain.",23
news,henkel,"A prime example of how fruitful this can be is KeelClipTM, a solution that replaces single-use plastic rings or wrap with recyclable cardboard.",23
news,henkel,KeelClipTM has been developed by Graphic Packaging International (GPI) and leverages Henkel adhesive technologies.,14
news,henkel,A study by ProCarton shows that 75% of consumers from across Europe say that the environmental impact of a products packaging affects their purchasing decision.,25
news,henkel,"However, the adhesive which is a major enabling technology for innovative packaging design is often not on the centerstage of attention among consumers.",23
news,henkel,But these few drops that are holding almost every piece of packaging together can make a significant difference.,18
news,henkel,"Hence, Henkel is pushing innovative adhesive products further to help reduce waste and increase recyclability for the whole value chain.",20
news,henkel,With its solutions Henkel capitalizes on the potential the adhesives bear for more sustainable design in packaging.,17
news,henkel,Supporting brand owners with more sustainable packaging solutions KeelClipTM is a real breakthrough and a innovation in packaging.,18
news,henkel,It provides a both practical and sustainable alternative to packaging components such as plastic can rings.,16
news,henkel,"It takes our customers one step closer to achieving their sustainability goals, said Steve Gould, Product Development and Marketing Director Beverages at GPI, adding: Henkel's Technomelt adhesives enable our solution to meet the line speed requirements of even the fastest fillers.",41
news,henkel,"With Henkel, we have a strong and reliable partner at our side to realize our sustainable packaging design.",18
news,henkel,"With this innovative solution, Henkel and GPI help to cut both plastic use and CO2 emissions in the packaging lifecycle.",20
news,henkel,"With the first implementation of the KeelClipTM technology to a few customer production lines, Henkel is supporting them on their journey minimizing the CO2 footprint through innovative packaging design.",29
news,henkel,"Furthermore, KeelClipTM is easy to recycle after use and it needs significantly less board than most other carton-based options for can multipacks in the market.",25
news,henkel,"The applied adhesives from Henkel's Technomelt range are fully compatible with paper recycling processes and offer a high cohesion, minimizing adhesive transfer to the container.",25
news,henkel,"Thanks to the Henkel and GPI packaging solutions enhance sustainability of packaging can multi-packs available consumption measuring system, precise and continuous monitoring helps to optimize usage of the Henkel adhesives and to lower consumption.",34
news,henkel,Our Technomelt adhesive solutions are the perfect match for GPI's KeelClipTM solution.,12
news,henkel,They provide the basis for a more sustainable packaging design for drink can multipacks.,14
news,henkel,"At the same time, they help customers visualize the shift towards a circular economy and improving the consumer experience, explained Christian Schwaer, Business Development Manager Packaging & Labeling OEMs EIMEA at Henkel, summarizing the company's commitment to sustainability.",38
news,henkel,"Graphic Packaging Holding Company (NYSE: GPK), headquartered in Atlanta, Georgia, is committed to providing consumer packaging that makes a world of difference.",22
news,henkel,"The Company is a leading provider of paper-based packaging solutions for a wide variety of products to food, beverage, foodservice, and other consumer product companies.",25
news,henkel,"The Company operates on a global basis, is one of the largest producers of folding cartons and paper- based foodservice products in the United States, and holds leading market positions in solid bleached sulfate paperboard, coated unbleached kraft paperboard and coated-recycled paperboard.",42
news,henkel,The Company's customers include many of the world's most widely recognized companies and brands.,14
news,henkel,"For more information, please visit",5
news,henkel,"Apr 20, 2021( 3BL Blogs: Delivered by Newstex) ; ROCKY HILL, Conn., April 20, 2021 /3BL Media/ - Henkel's Dixon facility in California, USA, the global center of excellence for the manufacture of resins for 3D printing, has achieved zero production waste to landfill (ZWTL) status.The production waste at the site includes a variety of non-hazardous materials including cardboard, paper and other packaging materials, which are recycled.",67
news,henkel,"Until recently, other materials that weren't as easy to recycle were sent to landfills.",14
news,henkel,"With the development of new capabilities and business processes, Henkel validated that its vendor could process additional materials for energy recovery, enabling the facility to completely reach its goal for ZWTL.",31
news,henkel,"'Waste reduction is commonly thought of as one of the big benefits of additive manufacturing,' says Jake Kisner, Operations Manager, 3D Printing at Henkel.",24
news,henkel,"'However, the major focus today is on a narrow part of the supply chain.",14
news,henkel,"Certainly, there is less waste in production when comparing additive with a subtractive technology like machining, but there are also opportunities upstream, before a job is ever printed.'",28
news,henkel,Henkel's sustainability strategy is to add value through its business activities while reducing its environmental footprint.,16
news,henkel,"By 2030 the company plans to triple the value it generates from its products and services, while simultaneously striving to become more efficient in its approach to operations, focusing on three key areas including 'energy and climate,' 'materials and waste' and 'water and wastewater.'",44
news,henkel,"'We are committed to fulfilling our sustainability promise,' says Kisner.",10
news,henkel,"'From a materials and waste perspective, we are working to reduce resource consumption, leverage renewable raw materials, and streamline our packaging to minimize waste.",24
news,henkel,But we're also keenly focused on improving our recycling efforts.,10
news,henkel,Achieving ZWTL status at the Dixon facility demonstrates our 3D printing team's resolve in helping Henkel achieve its environmental goals.,20
news,henkel,"Not only did we have to identify all the materials we were sending to landfills and find a way to recycle them, we also had to create and implement new processes.",31
news,henkel,The motivation and contributions from our employees were evident.,9
news,henkel,"They were excited to impact change, both within our company and for society as a whole.'",16
news,henkel,"Achieving ZWTL status is a global initiative, and already more than 66% of Henkel's Adhesive Technologies production facilities worldwide have reached ZWTL status including eight in the U.S.",28
news,henkel,"The team at Dixon created a solution that is truly scalable, and as the additive manufacturing business grows within Henkel, the impact becomes even more profound.",26
news,henkel,"While there are some unique processes involved with the manufacture of 3D printable resins, there are many best practices that can be implemented at other facilities, and beyond Henkel, there is also opportunity for the additive manufacturing industry as a whole.",41
news,henkel,"To learn more about Henkel's sustainability strategy, please visit",9
news,henkel,"For more information about Henkel's 3D printing business, please visit LoctiteAM.com.",11
news,henkel,About Henkel Henkel operates globally with a well-balanced and diversified portfolio.,11
news,henkel,"The company holds leading positions with its three business units in both industrial and consumer businesses thanks to strong brands, innovations and technologies.",23
news,henkel,Henkel Adhesive Technologies is the global leader in the adhesives market - across all industry segments worldwide.,17
news,henkel,"In its Laundry &#38; Home Care and Beauty Care businesses, Henkel holds leading positions in many markets and categories around the world.",22
news,henkel,"Founded in 1876, Henkel looks back on more than 140 years of success.",13
news,henkel,"In 2020, Henkel reported sales of more than 19 billion euros Henkel 3D Printing Facility Drives Sustainability by Achieving Zero Waste to Landfill Status and adjusted operating profit of about 2.6 billion euros.",33
news,henkel,"Henkel employs about 53,000 people globally - a passionate and highly diverse team, united by a strong company culture, a common purpose to create sustainable value, and shared values.",29
news,henkel,"As a recognized leader in sustainability, Henkel holds top positions in many international indices and rankings.",16
news,henkel,Henkel's preferred shares are listed in the German stock index DAX.,11
news,henkel,"For more information, please visit",5
news,henkel,Photo material is available at Contact: Seona Skwara Phone: 203 832 7026 Email: seona.skwara@henkel.com ; [ 1]: [ 2]: [ 3]: [ 4]: [ 5]: seona.skwara@henkel.com,26
news,henkel,"Henkels Dixon facility in California, USA, the global center of excellence for the manufacture of resins for 3D printing, has achieved zero production waste to landfill (ZWTL) status.",28
news,henkel,"The production waste at the site includes a variety of non-hazardous materials including cardboard, paper and other packaging materials, which are recycled.",22
news,henkel,"Until recently, other materials that were not as easy to recycle were sent to landfills.",15
news,henkel,"With the development of new capabilities and business processes, Henkel validated that its vendor could process additional materials for energy recovery, enabling the facility to completely reach its goal for ZWTL.",31
news,henkel,"Waste reduction is commonly thought of as one of the big benefits of additive manufacturing, says Jake Kisner, Operations Manager, 3D Printing at Henkel.",24
news,henkel,"However, the major focus today is on a narrow part of the supply chain.",14
news,henkel,"Certainly, there is less waste in production when comparing additive with a subtractive technology like machining, but there are also opportunities upstream, before a job is ever printed.",28
news,henkel,Henkels sustainability strategy is to add value through its business activities while reducing its environmental footprint.,16
news,henkel,"By 2030 the company plans to triple the value it generates from its products and services, while simultaneously striving to become more efficient in its approach to operations, focusing on three key areas including energy and climate, materials and waste and water and wastewater.",44
news,henkel,"We are committed to fulfilling our sustainability promise, says Kisner.",10
news,henkel,"From a materials and waste perspective, we are working to reduce resource consumption, leverage renewable raw materials, and streamline our packaging to minimize waste.",24
news,henkel,But were also keenly focused on improving our recycling efforts.,10
news,henkel,Achieving ZWTL status at the Dixon facility demonstrates our 3D printing teams resolve in helping Henkel achieve its environmental goals.,20
news,henkel,"Not only did we have to identify all the materials we were sending to landfills and find a way to recycle them, we also had to create and implement new processes.",31
news,henkel,The motivation and contributions from our employees were evident.,9
news,henkel,"They were excited to impact change, both within our company and for society as a whole.",16
news,henkel,"Achieving ZWTL status is a global initiative, and already more than 66% of Henkels Adhesive Technologies production facilities worldwide have reached ZWTL status including eight in the U.S.",28
news,henkel,"The team at Dixon created a solution that is truly scalable, and as the additive manufacturing business grows within Henkel, the impact becomes even more profound.",26
news,henkel,"While there are some unique processes involved with the manufacture of 3D printable resins, Germany : Henkel 3D printing facility drives sustainability by achieving zero waste to landfill status there are many best practices that can be implemented at other facilities, and beyond Henkel, there is also opportunity for the additive manufacturing industry as a whole.",56
news,henkel,"As the rise of e-commerce continues apace, there is an equally intense drive to discover more sustainable and recyclable packaging materials.",21
news,henkel,By making paper a viable option for one-time shipping materials EPIX technology from Henkel has been a key breakthrough.,19
news,henkel,The rigorous evaluation and certification by Institute cyclos-HTP reinforces the performance and sustainability of the product concept.,17
news,henkel,"It provides brands with full confidence that this solution is practical and sustainable to minimise the impact of their deliveries while aligning with local recycling capabilities, explained Christin Noack, Market Strategy Manager Europe at Henkel.",35
news,henkel,"* To date, over 1 billion EPIX mailers have been successfully used by several large e-commerce companies to package online goods, which shows the impact the solution is already having.",30
news,henkel,"Dsseldorf, Germany, Nov. 23 -- Henkel issued the following news release: - E-commerce packaging solution using Henkel EPIX Technology certified compatible with sorting and recycling systems in the EU, Switzerland, Norway and the UK As the rise of e-commerce continues apace, there is an equally intense drive to discover more sustainable and recyclable packaging materials.",55
news,henkel,By making paper a viable option for one-time shipping materials EPIX technology from Henkel has been a key breakthrough.,19
news,henkel,"As well as replacing multi-substrate mailers with recyclable mono- materials, EPIX padded mailers offer increased functionality, adding impact resistance without an increase in packaging weight.",25
news,henkel,"Now, the innovative mailer solution has received a further certification from the Institute cyclos- HTP, confirming its compatibility with sorting and recycling systems in the EU, Switzerland, Norway and the UK.",31
news,henkel,The solution had already achieved How2Recycle (USA) and OPRL (UK) certification.,11
news,henkel,The rigorous evaluation and certification by Institute cyclos-HTP reinforces the performance and sustainability of the product concept.,17
news,henkel,"It provides brands with full confidence that this solution is practical and sustainable to minimise the impact of their deliveries while aligning with local recycling capabilities, explained Christin Noack, Market Strategy Manager Europe at Henkel.",35
news,henkel,"This innovative product, which features a revolutionary lightweight cushioning material in lieu of plastic bubbles, offers excellent performance and ease of packaging, with reduced processing costs compared to other packaging types.",31
news,henkel,"To date, over 1 billion EPIX mailers have been successfully used by several large e-commerce companies to package online goods, which shows the impact the solution is already having.",29
news,henkel,Using EPIX technology facilitates recyclability of the paper and is part of Henkel's strategy for a circular economy.,18
news,henkel,Institute cyclos-HTP's certification process determines the recyclability of packaging according to the proportion of the recovered recyclable material (paper fibres) that is available for production of the starting material (new paper).,31
news,henkel,"Henkel's EPIX Padded Mailer Solution receives international recyclability certification from Institute cyclos-HTP EPIX comprises a portfolio of technologies that enhance paper with added properties such as barrier protection, thermal insulation, and impact resistance, so that brands can benefit from superior packaging performance.",42
news,komatsu,August 18 -- Komatsu India Private Limited (KIPL) introduced the super-giant water sprinkler model WT 80KL in India.,18
news,komatsu,This has been introduced as a retro fitment on 100 Ton Komatsu Dump Truck model HD785-7 manufactured in Komatsu India's manufacturing facility in Chennai.,24
news,komatsu,The newly launched water sprinkler WT 80KL has been successfully retrofitted on Komatsu's used Dump Truck model HD785-7 (100 Ton) operating at the Ramagundam and Manuguru open cast mines of Singareni Collieries Company Ltd (SCCL) in Telangana.,37
news,komatsu,"This has enhanced the life of used dump trucks, which were otherwise destined to be scrapped.",16
news,komatsu,"This giant water sprinkler is being used for dust suppression at the mining pit and workshop area, as well as on haul roads.",23
news,komatsu,A water cannon fitted as a fire fighting machine is also suitable for washing other trucks and mining machines.,19
news,komatsu,"The sprinkling device, fitted on the back of the machine, holds a spraying capacity of 18 metres wide and 9.5 metres away.",22
news,komatsu,This large sprinkler covers the maximum area of haul roads reducing the number of passes and eventually saving fuel.,19
news,komatsu,The water cannon attachment is mounted on the front side of the machine.,13
news,komatsu,It is operated hydraulically at about 90 degrees slew and 70 degrees elevation to pour water to a distance of about 60 metres.,23
news,komatsu,This is a column part of a monthly series called No Planet B written by Sustainability & Energy Management Coordinator Chelsea Malacara and her sustainability interns.,26
news,komatsu,This series aims to provide insight on how we can begin to think and make sustainable choices on campus for a better future.,23
news,komatsu,"Lake Michigan's primary tributaries (Kinnickinnic River, Menomonee River, Milwaukee River) have a critical role in Milwaukee's economy and ecosystem.",19
news,komatsu,"The rivers are host to a diverse population of native fish, pollinators, waterfowl, birds and mammals.",16
news,komatsu,"With dozens of businesses utilizing the rivers for their operations, it is important that there is close monitoring of the river's health and regulations are enforced to ensure accountability.",29
news,komatsu,"When industrial polluting accidents occur, it can lead to significant ecosystem disruption.",12
news,komatsu,"Accumulated pollutants can damage flora, fauna, and humans, in addition to traveling downstream and expanding further into the world, including into Lake Michigan.",23
news,komatsu,"Four hundred gallons of used oil spilled down a storm sewage drain at the Komatsu manufacturing facility and emptied out into the Menomonee and Milwaukee rivers Dec. 3, 2021.",29
news,komatsu,The spill was first noticed when an oily sheen was spotted in both rivers.,14
news,komatsu,"According to Komatsu's official media statement, the used oil that spilled was produced from their manufacturing process and contained a combination of spent cutting, hydraulic and lubrication oils.",28
news,komatsu,"In a large river, 400 gallons of oil may not seem significant.",12
news,komatsu,"Yet, consider this - the average automobile gas tank takes around 14.5 gallons of gas, 400 gallons, and can fill about 27.5 cars!",23
news,komatsu,Komatsu originally believed that this was a small spill but later realized how large it truly was.,17
news,komatsu,It is suspected that there will be long-term impacts beyond the watershed.,12
news,komatsu,"Among the many animals that encountered the oil, two birds have been cared for by the Wisconsin Humane Society, one being a snowy owl, and the other a Canadian goose.",30
news,komatsu,Both birds were in distress and covered in oil near the Menomonee River.,13
news,komatsu,Jennifer Bolger Breceda with the Milwaukee Riverkeeper spoke to Fox 6 News Milwaukee on the impacts that will transpire from the oil that was not recovered.,26
news,komatsu,"The oil will sink to the bottom, and it will impact fish and macroinvertebrates, the little critters on the bottom of the river that the fish eat just survive and the plants need to grow.",35
news,komatsu,"An ecosystem is a continuous, interconnected system that depends on all parts to function and thrive.",16
news,komatsu,"When these accidents with pollutants happen, ecosystems can dramatically change altering the environment for years.",15
news,komatsu,"In their media statement, Komatsu mentioned that they are working closely with the Wisconsin Department of Natural Resources as they clean up the oil.",24
news,komatsu,Boat crews are out on the waterways to vacuum up the oil and placingabsorbent material incorporated into the boom that will clean up the contaminated stormwater outfall.,27
news,komatsu,"NO PLANET B: The Komatsu oil spill into the Menomonee River: A Briefing Although cleanup began immediately, weather and time are working against the crews.",25
news,komatsu,"Young advocates from Ace Pius XI Action Team organized a protest at City Hall Dec. 19, 2021, to hold Komatsu accountable and demand more urgency and action in their prevention and cleanup.",32
news,komatsu,"While browsing the Milwaukee Riverkeeper's posts on the spill cleanup, there were a variety of comments calling for more consequences for Komatsu to endure, along with recommendations for Komatsu to develop spill prevention plans and have mitigation equipment.",38
news,komatsu,"If you want to help the river and those working on cleanup, be on the lookout for product deposits and animals that are in trouble near the river.",28
news,komatsu,"If you see anything concerning, you can contact Milwaukee Riverkeeper through their pollution reporting page.",15
news,komatsu,"To stay up to date on the process and City's Public Health & Safety Committee meeting information, follow @mkeriverkeeper.",19
news,komatsu,This story was written by Sarah Knott.,7
news,komatsu,"She is a sustainability intern for Chelsea Malacara, the Sustainability & Energy Management Coordinator for Marquette University.",17
news,komatsu,She is not a staff member for the Wire.,9
news,komatsu,She can be reached at sarah.knott@marquette.edu,6
news,komatsu,"Komatsu India, the 100% subsidiary of global Construction & Mining giant Komatsu Limited and Larsen & Toubro Limited, India's largest engineering company, showcased their technological strengths and service capabilities, and reaffirmed their commitment to a sustainable future.",37
